Hugo_Symbol,Hugo_Symbol,0
MAP3K13,PRKCE,0.08503051294575249
GPR124,SMARCC2,0.08497761491385265
SMARCC2,GPR124,0.08497761491385265
SMAD4,ARID1B,0.08483728719487277
ARID1B,SMAD4,0.08483728719487277
AGTR2,SMARCD1,0.08476031144198919
SMARCD1,AGTR2,0.08476031144198919
PTPRM,RYR2,0.08475064258287016
RYR2,PTPRM,0.08475064258287016
PPP2R2A,NT5E,0.08474442116961699
NT5E,PPP2R2A,0.08474442116961699
CDKN2A,SETDB1,0.08460127008682174
SETDB1,CDKN2A,0.08460127008682174
NCOR2,MTAP,0.08454642133016725
MTAP,NCOR2,0.08454642133016725
THADA,SMARCC2,0.0844850743037339
SMARCC2,THADA,0.0844850743037339
PRKCQ,NF2,0.08448397679863441
NF2,PRKCQ,0.08448397679863441
ATR,MAGEA8,0.08448395300859127
MAGEA8,ATR,0.08448395300859127
BCAS3,COL12A1,0.08443786873069936
COL12A1,BCAS3,0.08443786873069936
PALLD,MYO1A,0.08435555318637493
MYO1A,PALLD,0.08435555318637493
PIK3R1,AHNAK,0.08424194212949897
AHNAK,PIK3R1,0.08424194212949897
USH2A,NCOR2,0.0840689236233775
NCOR2,USH2A,0.0840689236233775
STAB2,CHEK2,0.08395015376057179
CHEK2,STAB2,0.08395015376057179
THADA,HERC2,0.08350406503637137
HERC2,THADA,0.08350406503637137
ERBB3,ROS1,0.08350319807270185
ROS1,ERBB3,0.08350319807270185
CBFB,PIK3CA,0.08346974138300439
PIK3CA,CBFB,0.08346974138300439
PBRM1,LIFR,0.08328600269585287
LIFR,PBRM1,0.08328600269585287
TG,CTNNA3,0.08306177266118447
CTNNA3,TG,0.08306177266118447
TTYH1,FBXW7,0.08305944324843759
FBXW7,TTYH1,0.08305944324843759
BIRC6,UTRN,0.08289867579710326
UTRN,BIRC6,0.08289867579710326
ARID1A,PDE4DIP,0.08276794935330259
PDE4DIP,ARID1A,0.08276794935330259
MLLT4,HIST1H2BC,0.0824357845885519
HIST1H2BC,MLLT4,0.0824357845885519
ARID2,DNAH2,0.08227980812671168
DNAH2,ARID2,0.08227980812671168
NOTCH1,NCOR2,0.08227804985075651
NCOR2,NOTCH1,0.08227804985075651
NRG3,FOXO1,0.08223538919272652
FOXO1,NRG3,0.08223538919272652
PALLD,BCAS3,0.08222751847429477
BCAS3,PALLD,0.08222751847429477
CDH1,TBX3,0.08214270571079459
TBX3,CDH1,0.08214270571079459
SETD1A,LAMB3,0.08206757530946286
LAMB3,SETD1A,0.08206757530946286
AHNAK,SMARCC1,0.08205222728906496
SMARCC1,AHNAK,0.08205222728906496
USH2A,LIFR,0.08198990024999085
LIFR,USH2A,0.08198990024999085
AKAP9,UTRN,0.08184628847158891
UTRN,AKAP9,0.08184628847158891
NF1,ALK,0.08176776730237222
ALK,NF1,0.08176776730237222
KLRG1,MYO1A,0.08165355907115582
MYO1A,KLRG1,0.08165355907115582
FBXW7,ZFP36L1,0.08139406073438403
ZFP36L1,FBXW7,0.08139406073438403
AHNAK,LAMB3,0.08129148105874275
LAMB3,AHNAK,0.08129148105874275
AKAP9,STMN2,0.0812460598548367
STMN2,AKAP9,0.0812460598548367
NRAS,AKAP9,0.08124605985483664
AKAP9,NRAS,0.08124605985483664
SIK1,DCAF4L2,0.08116068196843558
DCAF4L2,SIK1,0.08116068196843558
BRCA2,CTNNA3,0.08102525298526132
CTNNA3,BRCA2,0.08102525298526132
TG,TAF4B,0.08100835000379306
TAF4B,TG,0.08100835000379306
SETDB1,NRAS,0.08100802648590572
NRAS,SETDB1,0.08100802648590572
BAP1,STMN2,0.08100802648590562
STMN2,BAP1,0.08100802648590562
RASGEF1B,ALK,0.08098240239580648
ALK,RASGEF1B,0.08098240239580648
PRKACG,SBNO1,0.0809012737179629
SBNO1,PRKACG,0.0809012737179629
AHNAK2,SMARCC2,0.08088769884172638
SMARCC2,AHNAK2,0.08088769884172638
NOTCH1,TBL1XR1,0.08086483091319162
TBL1XR1,NOTCH1,0.08086483091319162
TAF1,CLK3,0.08078560655660873
CLK3,TAF1,0.08078560655660873
PRKCE,RPGR,0.08074256404116376
RPGR,PRKCE,0.08074256404116376
SMAD4,PTPN22,0.0807263609201702
PTPN22,SMAD4,0.0807263609201702
NF1,SMAD4,0.08069947096213428
SMAD4,NF1,0.08069947096213428
GPS2,NF1,0.08069947096213427
NF1,GPS2,0.08069947096213427
CDKN2A,DNAH5,0.0804769056817928
DNAH5,CDKN2A,0.0804769056817928
NF2,LIFR,0.08041594657109145
LIFR,NF2,0.08041594657109145
PRKCE,NF1,0.0803833789241644
NF1,PRKCE,0.0803833789241644
FRMD3,CLK3,0.08017700919184177
CLK3,FRMD3,0.08017700919184177
NT5E,NOTCH1,0.0800928879329293
NOTCH1,NT5E,0.0800928879329293
SMARCB1,PTPN22,0.08007954699256035
PTPN22,SMARCB1,0.08007954699256035
UTRN,ARID1B,0.0799866774629873
ARID1B,UTRN,0.0799866774629873
SPACA1,STK11,0.07985520315482804
STK11,SPACA1,0.07985520315482804
KMT2C,NCOR1,0.0798177185527068
NCOR1,KMT2C,0.0798177185527068
